source,source_file,frame,year,row_index,topic,measure_name,numeric_value
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,28,Maryland | 724001 | 754788 | 28576574 | 37.86 | 39.47 | 4862072559 | 6442 | 6716 | 3761958696.800174 | 4984 | 5196.071959626578 | 147044055 | 838518476 | 688978 | 68,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_7,6442.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,28,Maryland | 724001 | 754788 | 28576574 | 37.86 | 39.47 | 4862072559 | 6442 | 6716 | 3761958696.800174 | 4984 | 5196.071959626578 | 147044055 | 838518476 | 688978 | 68,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_8,6716.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,28,Maryland | 724001 | 754788 | 28576574 | 37.86 | 39.47 | 4862072559 | 6442 | 6716 | 3761958696.800174 | 4984 | 5196.071959626578 | 147044055 | 838518476 | 688978 | 68,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_9,3761958696.800174
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,28,Maryland | 724001 | 754788 | 28576574 | 37.86 | 39.47 | 4862072559 | 6442 | 6716 | 3761958696.800174 | 4984 | 5196.071959626578 | 147044055 | 838518476 | 688978 | 68,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_10,4984.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,28,Maryland | 724001 | 754788 | 28576574 | 37.86 | 39.47 | 4862072559 | 6442 | 6716 | 3761958696.800174 | 4984 | 5196.071959626578 | 147044055 | 838518476 | 688978 | 68,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_11,5196.071959626578
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,28,Maryland | 724001 | 754788 | 28576574 | 37.86 | 39.47 | 4862072559 | 6442 | 6716 | 3761958696.800174 | 4984 | 5196.071959626578 | 147044055 | 838518476 | 688978 | 68,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_12,147044055.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,28,Maryland | 724001 | 754788 | 28576574 | 37.86 | 39.47 | 4862072559 | 6442 | 6716 | 3761958696.800174 | 4984 | 5196.071959626578 | 147044055 | 838518476 | 688978 | 68,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_13,838518476.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,28,Maryland | 724001 | 754788 | 28576574 | 37.86 | 39.47 | 4862072559 | 6442 | 6716 | 3761958696.800174 | 4984 | 5196.071959626578 | 147044055 | 838518476 | 688978 | 68,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_14,688978.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,28,Maryland | 724001 | 754788 | 28576574 | 37.86 | 39.47 | 4862072559 | 6442 | 6716 | 3761958696.800174 | 4984 | 5196.071959626578 | 147044055 | 838518476 | 688978 | 68,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_15,68.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_1,804321.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_2,885515.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_3,29267078.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_4,33.05
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_5,36.39
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_6,3888082203.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_7,4391.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_8,4834.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_9,3001866771.509918
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_10,3390.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_11,3732.174667230863
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_12,148945781.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_13,660006739.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_14,282481.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,29,Massachusetts | 804321 | 885515 | 29267078 | 33.05 | 36.39 | 3888082203 | 4391 | 4834 | 3001866771.509918 | 3390 | 3732.174667230863 | 148945781 | 660006739 | 282481 | 94,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_15,94.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_1,771924.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_2,956078.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_3,27074219.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_4,28.32
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_5,35.07
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_6,4063047576.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_7,4250.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_8,5264.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_9,3124208766.210116
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_10,3268.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_11,4047.302296654624
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_12,135442163.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_13,704228028.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_14,266542.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,30,Michigan | 771924 | 956078 | 27074219 | 28.32 | 35.07 | 4063047576 | 4250 | 5264 | 3124208766.210116 | 3268 | 4047.302296654624 | 135442163 | 704228028 | 266542 | 61,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_15,61.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_1,393413.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_2,498355.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_3,12683535.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_4,25.45
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_5,32.24
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_6,1849819003.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_7,3712.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_8,4702.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_9,1431606269.570048
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_10,2873.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_11,3638.940687811476
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_12,67067460.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_13,318908863.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS,2026,31,Minnesota | 393413 | 498355 | 12683535 | 25.45 | 32.24 | 1849819003 | 3712 | 4702 | 1431606269.570048 | 2873 | 3638.940687811476 | 67067460 | 318908863 | 131044 | 49,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 3_CPS_10UPS::cell_14,131044.0
